# To measure flux divietions for ICCP rebutle Original cloud is unknown
32, 32, 64 # nx,ny,nz
0.050, 0.050 # dx,dy [km, km]
0.000, 0.040, 0.080, 0.120, 0.160, 0.200, 0.240, 0.280, 0.320, 0.360, 0.400, 0.440, 0.480, 0.520, 0.560, 0.600, 0.640, 0.680, 0.720, 0.760, 0.800, 0.840, 0.880, 0.920, 0.960, 1.000, 1.040, 1.080, 1.120, 1.160, 1.200, 1.240, 1.280, 1.320, 1.360, 1.400, 1.440, 1.480, 1.520, 1.560, 1.600, 1.640, 1.680, 1.720, 1.760, 1.800, 1.840, 1.880, 1.920, 1.960, 2.000, 2.040, 2.080, 2.120, 2.160, 2.200, 2.240, 2.280, 2.320, 2.360, 2.400, 2.440, 2.480, 2.520 # altitude levels [km]
x,y,z,lwc,reff,veff
6 ,20 ,15 ,0.13248 ,10.000 ,0.10000
6 ,20 ,16 ,0.13090 ,10.000 ,0.10000
6 ,20 ,17 ,0.02243 ,10.000 ,0.10000
6 ,20 ,18 ,0.00873 ,10.000 ,0.10000
6 ,20 ,19 ,0.13091 ,10.000 ,0.10000
6 ,20 ,20 ,0.15111 ,10.000 ,0.10000
6 ,20 ,21 ,0.19687 ,10.000 ,0.10000
6 ,20 ,22 ,0.06421 ,10.000 ,0.10000
6 ,20 ,23 ,0.01488 ,10.000 ,0.10000
6 ,21 ,14 ,0.03721 ,10.000 ,0.10000
6 ,21 ,19 ,0.02199 ,10.000 ,0.10000
6 ,21 ,20 ,0.04135 ,10.000 ,0.10000
6 ,21 ,21 ,0.01740 ,10.000 ,0.10000
7 ,3 ,18 ,0.02974 ,10.000 ,0.10000
7 ,3 ,19 ,0.03561 ,10.000 ,0.10000
7 ,4 ,16 ,0.01923 ,10.000 ,0.10000
7 ,4 ,17 ,0.02241 ,10.000 ,0.10000
7 ,4 ,18 ,0.07264 ,10.000 ,0.10000
7 ,4 ,19 ,0.03488 ,10.000 ,0.10000
7 ,14 ,16 ,0.04054 ,10.000 ,0.10000
7 ,14 ,17 ,0.06594 ,10.000 ,0.10000
7 ,14 ,18 ,0.01375 ,10.000 ,0.10000
7 ,15 ,15 ,0.04400 ,10.000 ,0.10000
7 ,15 ,16 ,0.08771 ,10.000 ,0.10000
7 ,15 ,17 ,0.19049 ,10.000 ,0.10000
7 ,15 ,18 ,0.13402 ,10.000 ,0.10000
7 ,15 ,19 ,0.08996 ,10.000 ,0.10000
7 ,16 ,14 ,0.03737 ,10.000 ,0.10000
7 ,16 ,15 ,0.04399 ,10.000 ,0.10000
7 ,16 ,16 ,0.13087 ,10.000 ,0.10000
7 ,16 ,17 ,0.18645 ,10.000 ,0.10000
7 ,16 ,18 ,0.01482 ,10.000 ,0.10000
7 ,16 ,19 ,0.20955 ,10.000 ,0.10000
