# To measure flux divietions for ICCP rebutle Original cloud is unknown
32, 32, 64 # nx,ny,nz
0.050, 0.050 # dx,dy [km, km]
0.000, 0.040, 0.080, 0.120, 0.160, 0.200, 0.240, 0.280, 0.320, 0.360, 0.400, 0.440, 0.480, 0.520, 0.560, 0.600, 0.640, 0.680, 0.720, 0.760, 0.800, 0.840, 0.880, 0.920, 0.960, 1.000, 1.040, 1.080, 1.120, 1.160, 1.200, 1.240, 1.280, 1.320, 1.360, 1.400, 1.440, 1.480, 1.520, 1.560, 1.600, 1.640, 1.680, 1.720, 1.760, 1.800, 1.840, 1.880, 1.920, 1.960, 2.000, 2.040, 2.080, 2.120, 2.160, 2.200, 2.240, 2.280, 2.320, 2.360, 2.400, 2.440, 2.480, 2.520 # altitude levels [km]
x,y,z,lwc,reff,veff
9 ,7 ,15 ,0.01269 ,10.000 ,0.10000
9 ,7 ,16 ,0.01269 ,10.000 ,0.10000
9 ,7 ,17 ,0.03172 ,10.000 ,0.10000
9 ,24 ,15 ,0.01269 ,10.000 ,0.10000
9 ,24 ,16 ,0.01269 ,10.000 ,0.10000
9 ,27 ,14 ,0.01269 ,10.000 ,0.10000
9 ,27 ,15 ,0.02537 ,10.000 ,0.10000
9 ,28 ,15 ,0.01269 ,10.000 ,0.10000
10 ,3 ,15 ,0.01269 ,10.000 ,0.10000
10 ,4 ,14 ,0.01269 ,10.000 ,0.10000
10 ,4 ,15 ,0.01269 ,10.000 ,0.10000
10 ,4 ,16 ,0.01269 ,10.000 ,0.10000
10 ,4 ,17 ,0.09515 ,10.000 ,0.10000
10 ,4 ,18 ,0.01269 ,10.000 ,0.10000
10 ,5 ,15 ,0.01269 ,10.000 ,0.10000
10 ,5 ,16 ,0.02537 ,10.000 ,0.10000
10 ,5 ,17 ,0.14590 ,10.000 ,0.10000
10 ,5 ,18 ,0.12687 ,10.000 ,0.10000
10 ,5 ,19 ,0.01269 ,10.000 ,0.10000
10 ,6 ,14 ,0.01903 ,10.000 ,0.10000
10 ,6 ,15 ,0.01269 ,10.000 ,0.10000
10 ,6 ,16 ,0.05709 ,10.000 ,0.10000
10 ,6 ,17 ,0.02537 ,10.000 ,0.10000
10 ,23 ,15 ,0.02537 ,10.000 ,0.10000
10 ,23 ,16 ,0.01269 ,10.000 ,0.10000
10 ,23 ,17 ,0.01269 ,10.000 ,0.10000
10 ,23 ,18 ,0.01903 ,10.000 ,0.10000
10 ,24 ,14 ,0.00634 ,10.000 ,0.10000
10 ,24 ,15 ,0.03172 ,10.000 ,0.10000
10 ,24 ,16 ,0.03172 ,10.000 ,0.10000
10 ,24 ,17 ,0.01269 ,10.000 ,0.10000
10 ,24 ,18 ,0.01269 ,10.000 ,0.10000
10 ,25 ,15 ,0.00634 ,10.000 ,0.10000
10 ,25 ,16 ,0.01903 ,10.000 ,0.10000
10 ,25 ,17 ,0.01903 ,10.000 ,0.10000
10 ,25 ,20 ,0.01903 ,10.000 ,0.10000
10 ,27 ,14 ,0.00634 ,10.000 ,0.10000
10 ,27 ,15 ,0.05075 ,10.000 ,0.10000
10 ,27 ,16 ,0.01903 ,10.000 ,0.10000
10 ,28 ,15 ,0.03806 ,10.000 ,0.10000
11 ,4 ,15 ,0.01269 ,10.000 ,0.10000
11 ,4 ,16 ,0.01269 ,10.000 ,0.10000
11 ,4 ,17 ,0.09515 ,10.000 ,0.10000
11 ,4 ,18 ,0.00634 ,10.000 ,0.10000
11 ,5 ,14 ,0.00634 ,10.000 ,0.10000
11 ,5 ,16 ,0.02537 ,10.000 ,0.10000
11 ,5 ,17 ,0.11418 ,10.000 ,0.10000
11 ,5 ,18 ,0.10784 ,10.000 ,0.10000
11 ,6 ,15 ,0.00634 ,10.000 ,0.10000
11 ,6 ,16 ,0.03806 ,10.000 ,0.10000
11 ,23 ,14 ,0.01269 ,10.000 ,0.10000
11 ,23 ,15 ,0.04440 ,10.000 ,0.10000
11 ,23 ,16 ,0.02537 ,10.000 ,0.10000
11 ,23 ,17 ,0.01903 ,10.000 ,0.10000
11 ,23 ,18 ,0.05709 ,10.000 ,0.10000
11 ,23 ,19 ,0.03172 ,10.000 ,0.10000
11 ,23 ,20 ,0.02537 ,10.000 ,0.10000
11 ,24 ,15 ,0.04440 ,10.000 ,0.10000
11 ,24 ,16 ,0.06978 ,10.000 ,0.10000
11 ,24 ,17 ,0.04440 ,10.000 ,0.10000
11 ,24 ,18 ,0.03806 ,10.000 ,0.10000
11 ,24 ,19 ,0.04440 ,10.000 ,0.10000
11 ,24 ,20 ,0.03172 ,10.000 ,0.10000
11 ,25 ,14 ,0.00634 ,10.000 ,0.10000
11 ,25 ,15 ,0.02537 ,10.000 ,0.10000
11 ,25 ,16 ,0.03806 ,10.000 ,0.10000
11 ,25 ,17 ,0.04440 ,10.000 ,0.10000
11 ,25 ,18 ,0.03806 ,10.000 ,0.10000
11 ,25 ,19 ,0.03806 ,10.000 ,0.10000
11 ,25 ,20 ,0.03806 ,10.000 ,0.10000
11 ,25 ,21 ,0.03806 ,10.000 ,0.10000
11 ,26 ,15 ,0.01903 ,10.000 ,0.10000
11 ,26 ,16 ,0.02537 ,10.000 ,0.10000
11 ,27 ,14 ,0.01903 ,10.000 ,0.10000
11 ,27 ,15 ,0.07612 ,10.000 ,0.10000
11 ,27 ,16 ,0.05075 ,10.000 ,0.10000
11 ,28 ,14 ,0.00634 ,10.000 ,0.10000
11 ,28 ,15 ,0.05709 ,10.000 ,0.10000
11 ,28 ,16 ,0.01269 ,10.000 ,0.10000
12 ,4 ,16 ,0.01269 ,10.000 ,0.10000
12 ,4 ,17 ,0.10150 ,10.000 ,0.10000
12 ,5 ,16 ,0.02537 ,10.000 ,0.10000
12 ,5 ,17 ,0.06978 ,10.000 ,0.10000
12 ,5 ,18 ,0.02537 ,10.000 ,0.10000
12 ,6 ,14 ,0.01269 ,10.000 ,0.10000
12 ,6 ,15 ,0.01269 ,10.000 ,0.10000
12 ,6 ,16 ,0.03172 ,10.000 ,0.10000
12 ,23 ,14 ,0.01269 ,10.000 ,0.10000
12 ,23 ,15 ,0.06343 ,10.000 ,0.10000
12 ,23 ,16 ,0.02537 ,10.000 ,0.10000
12 ,23 ,17 ,0.05075 ,10.000 ,0.10000
12 ,23 ,18 ,0.10784 ,10.000 ,0.10000
12 ,23 ,19 ,0.07612 ,10.000 ,0.10000
12 ,23 ,20 ,0.06978 ,10.000 ,0.10000
12 ,23 ,21 ,0.02537 ,10.000 ,0.10000
12 ,24 ,14 ,0.01903 ,10.000 ,0.10000
12 ,24 ,15 ,0.06978 ,10.000 ,0.10000
12 ,24 ,16 ,0.08881 ,10.000 ,0.10000
12 ,24 ,17 ,0.08246 ,10.000 ,0.10000
12 ,24 ,18 ,0.07612 ,10.000 ,0.10000
12 ,24 ,19 ,0.07612 ,10.000 ,0.10000
12 ,24 ,20 ,0.06343 ,10.000 ,0.10000
12 ,24 ,21 ,0.04440 ,10.000 ,0.10000
12 ,25 ,14 ,0.01269 ,10.000 ,0.10000
12 ,25 ,15 ,0.03806 ,10.000 ,0.10000
12 ,25 ,16 ,0.07612 ,10.000 ,0.10000
12 ,25 ,17 ,0.06343 ,10.000 ,0.10000
12 ,25 ,18 ,0.06343 ,10.000 ,0.10000
12 ,25 ,19 ,0.06343 ,10.000 ,0.10000
12 ,25 ,20 ,0.07612 ,10.000 ,0.10000
12 ,25 ,21 ,0.08246 ,10.000 ,0.10000
12 ,25 ,22 ,0.05709 ,10.000 ,0.10000
12 ,25 ,23 ,0.03806 ,10.000 ,0.10000
12 ,26 ,13 ,0.00634 ,10.000 ,0.10000
12 ,26 ,14 ,0.01269 ,10.000 ,0.10000
12 ,26 ,15 ,0.04440 ,10.000 ,0.10000
12 ,26 ,16 ,0.05709 ,10.000 ,0.10000
12 ,26 ,17 ,0.02537 ,10.000 ,0.10000
12 ,26 ,18 ,0.01269 ,10.000 ,0.10000
12 ,27 ,14 ,0.02537 ,10.000 ,0.10000
12 ,27 ,15 ,0.07612 ,10.000 ,0.10000
12 ,27 ,16 ,0.10150 ,10.000 ,0.10000
12 ,27 ,17 ,0.01903 ,10.000 ,0.10000
12 ,28 ,14 ,0.00634 ,10.000 ,0.10000
12 ,28 ,15 ,0.06343 ,10.000 ,0.10000
12 ,28 ,16 ,0.01269 ,10.000 ,0.10000
12 ,28 ,17 ,0.02537 ,10.000 ,0.10000
12 ,28 ,18 ,0.03172 ,10.000 ,0.10000
13 ,4 ,16 ,0.01269 ,10.000 ,0.10000
13 ,4 ,17 ,0.08246 ,10.000 ,0.10000
13 ,5 ,16 ,0.02537 ,10.000 ,0.10000
13 ,5 ,17 ,0.01269 ,10.000 ,0.10000
13 ,21 ,14 ,0.01903 ,10.000 ,0.10000
13 ,22 ,18 ,0.02537 ,10.000 ,0.10000
13 ,22 ,19 ,0.03172 ,10.000 ,0.10000
13 ,23 ,14 ,0.01269 ,10.000 ,0.10000
13 ,23 ,15 ,0.06343 ,10.000 ,0.10000
13 ,23 ,16 ,0.08881 ,10.000 ,0.10000
13 ,23 ,17 ,0.06343 ,10.000 ,0.10000
13 ,23 ,18 ,0.13321 ,10.000 ,0.10000
13 ,23 ,19 ,0.14590 ,10.000 ,0.10000
13 ,23 ,20 ,0.13321 ,10.000 ,0.10000
13 ,23 ,21 ,0.08881 ,10.000 ,0.10000
13 ,24 ,14 ,0.02537 ,10.000 ,0.10000
13 ,24 ,15 ,0.06343 ,10.000 ,0.10000
13 ,24 ,16 ,0.10150 ,10.000 ,0.10000
13 ,24 ,17 ,0.10150 ,10.000 ,0.10000
13 ,24 ,18 ,0.12687 ,10.000 ,0.10000
13 ,24 ,19 ,0.14590 ,10.000 ,0.10000
13 ,24 ,20 ,0.11418 ,10.000 ,0.10000
13 ,24 ,21 ,0.10784 ,10.000 ,0.10000
13 ,24 ,22 ,0.02537 ,10.000 ,0.10000
13 ,25 ,14 ,0.02537 ,10.000 ,0.10000
13 ,25 ,15 ,0.07612 ,10.000 ,0.10000
13 ,25 ,16 ,0.08881 ,10.000 ,0.10000
13 ,25 ,17 ,0.08881 ,10.000 ,0.10000
13 ,25 ,18 ,0.08881 ,10.000 ,0.10000
13 ,25 ,19 ,0.09515 ,10.000 ,0.10000
13 ,25 ,20 ,0.08246 ,10.000 ,0.10000
13 ,25 ,21 ,0.08246 ,10.000 ,0.10000
13 ,25 ,22 ,0.08881 ,10.000 ,0.10000
13 ,25 ,23 ,0.08246 ,10.000 ,0.10000
13 ,25 ,24 ,0.05075 ,10.000 ,0.10000
13 ,25 ,25 ,0.03172 ,10.000 ,0.10000
13 ,26 ,13 ,0.01903 ,10.000 ,0.10000
13 ,26 ,14 ,0.01903 ,10.000 ,0.10000
13 ,26 ,15 ,0.05709 ,10.000 ,0.10000
13 ,26 ,16 ,0.08881 ,10.000 ,0.10000
13 ,26 ,17 ,0.06343 ,10.000 ,0.10000
13 ,26 ,19 ,0.01269 ,10.000 ,0.10000
13 ,26 ,20 ,0.01269 ,10.000 ,0.10000
13 ,27 ,14 ,0.00634 ,10.000 ,0.10000
13 ,27 ,15 ,0.05075 ,10.000 ,0.10000
13 ,27 ,16 ,0.10784 ,10.000 ,0.10000
13 ,27 ,17 ,0.05075 ,10.000 ,0.10000
13 ,28 ,14 ,0.01903 ,10.000 ,0.10000
13 ,28 ,15 ,0.05709 ,10.000 ,0.10000
13 ,28 ,16 ,0.02537 ,10.000 ,0.10000
13 ,28 ,17 ,0.01903 ,10.000 ,0.10000
13 ,28 ,18 ,0.03172 ,10.000 ,0.10000
13 ,29 ,14 ,0.01269 ,10.000 ,0.10000
13 ,29 ,15 ,0.02537 ,10.000 ,0.10000
13 ,29 ,16 ,0.02537 ,10.000 ,0.10000
13 ,30 ,14 ,0.02537 ,10.000 ,0.10000
13 ,30 ,15 ,0.02537 ,10.000 ,0.10000
13 ,30 ,16 ,0.01269 ,10.000 ,0.10000
13 ,30 ,17 ,0.02537 ,10.000 ,0.10000
14 ,4 ,16 ,0.03172 ,10.000 ,0.10000
14 ,4 ,17 ,0.01903 ,10.000 ,0.10000
14 ,20 ,14 ,0.02537 ,10.000 ,0.10000
14 ,21 ,13 ,0.00634 ,10.000 ,0.10000
14 ,21 ,14 ,0.03172 ,10.000 ,0.10000
14 ,21 ,15 ,0.00634 ,10.000 ,0.10000
14 ,22 ,15 ,0.00634 ,10.000 ,0.10000
14 ,22 ,17 ,0.01903 ,10.000 ,0.10000
14 ,22 ,18 ,0.05075 ,10.000 ,0.10000
14 ,22 ,19 ,0.08246 ,10.000 ,0.10000
14 ,22 ,20 ,0.04440 ,10.000 ,0.10000
14 ,23 ,14 ,0.02537 ,10.000 ,0.10000
14 ,23 ,15 ,0.05075 ,10.000 ,0.10000
14 ,23 ,16 ,0.06343 ,10.000 ,0.10000
14 ,23 ,17 ,0.06978 ,10.000 ,0.10000
14 ,23 ,18 ,0.13321 ,10.000 ,0.10000
14 ,23 ,19 ,0.14590 ,10.000 ,0.10000
14 ,23 ,20 ,0.15224 ,10.000 ,0.10000
14 ,23 ,21 ,0.15859 ,10.000 ,0.10000
14 ,23 ,22 ,0.05075 ,10.000 ,0.10000
14 ,24 ,14 ,0.02537 ,10.000 ,0.10000
14 ,24 ,15 ,0.05075 ,10.000 ,0.10000
14 ,24 ,16 ,0.10784 ,10.000 ,0.10000
14 ,24 ,17 ,0.12053 ,10.000 ,0.10000
14 ,24 ,18 ,0.13321 ,10.000 ,0.10000
14 ,24 ,19 ,0.14590 ,10.000 ,0.10000
14 ,24 ,20 ,0.10784 ,10.000 ,0.10000
14 ,24 ,21 ,0.14590 ,10.000 ,0.10000
14 ,24 ,22 ,0.08881 ,10.000 ,0.10000
14 ,25 ,14 ,0.02537 ,10.000 ,0.10000
14 ,25 ,15 ,0.06343 ,10.000 ,0.10000
14 ,25 ,16 ,0.11418 ,10.000 ,0.10000
14 ,25 ,17 ,0.13956 ,10.000 ,0.10000
14 ,25 ,18 ,0.10784 ,10.000 ,0.10000
14 ,25 ,19 ,0.10784 ,10.000 ,0.10000
14 ,25 ,20 ,0.08881 ,10.000 ,0.10000
14 ,25 ,21 ,0.08881 ,10.000 ,0.10000
14 ,25 ,22 ,0.10784 ,10.000 ,0.10000
14 ,25 ,23 ,0.09515 ,10.000 ,0.10000
14 ,25 ,24 ,0.08881 ,10.000 ,0.10000
14 ,25 ,25 ,0.08246 ,10.000 ,0.10000
14 ,25 ,26 ,0.03806 ,10.000 ,0.10000
14 ,26 ,14 ,0.02537 ,10.000 ,0.10000
14 ,26 ,15 ,0.06343 ,10.000 ,0.10000
14 ,26 ,16 ,0.09515 ,10.000 ,0.10000
14 ,26 ,17 ,0.12053 ,10.000 ,0.10000
14 ,26 ,18 ,0.01903 ,10.000 ,0.10000
14 ,26 ,22 ,0.02537 ,10.000 ,0.10000
14 ,27 ,14 ,0.00634 ,10.000 ,0.10000
14 ,27 ,15 ,0.03172 ,10.000 ,0.10000
14 ,27 ,16 ,0.10784 ,10.000 ,0.10000
14 ,27 ,17 ,0.03172 ,10.000 ,0.10000
14 ,28 ,14 ,0.01903 ,10.000 ,0.10000
14 ,28 ,15 ,0.03806 ,10.000 ,0.10000
14 ,28 ,16 ,0.02537 ,10.000 ,0.10000
14 ,28 ,17 ,0.05075 ,10.000 ,0.10000
14 ,28 ,18 ,0.05075 ,10.000 ,0.10000
14 ,28 ,19 ,0.03172 ,10.000 ,0.10000
14 ,28 ,20 ,0.01903 ,10.000 ,0.10000
14 ,29 ,14 ,0.01903 ,10.000 ,0.10000
14 ,29 ,15 ,0.05075 ,10.000 ,0.10000
14 ,29 ,16 ,0.06978 ,10.000 ,0.10000
14 ,29 ,17 ,0.05075 ,10.000 ,0.10000
14 ,30 ,14 ,0.00634 ,10.000 ,0.10000
14 ,30 ,15 ,0.00634 ,10.000 ,0.10000
14 ,30 ,16 ,0.02537 ,10.000 ,0.10000
14 ,30 ,17 ,0.02537 ,10.000 ,0.10000
14 ,30 ,18 ,0.02537 ,10.000 ,0.10000
15 ,19 ,14 ,0.02537 ,10.000 ,0.10000
15 ,20 ,14 ,0.01903 ,10.000 ,0.10000
15 ,20 ,15 ,0.03806 ,10.000 ,0.10000
15 ,21 ,14 ,0.04440 ,10.000 ,0.10000
15 ,21 ,15 ,0.01903 ,10.000 ,0.10000
15 ,22 ,16 ,0.01269 ,10.000 ,0.10000
15 ,22 ,17 ,0.01903 ,10.000 ,0.10000
15 ,22 ,18 ,0.07612 ,10.000 ,0.10000
15 ,22 ,19 ,0.09515 ,10.000 ,0.10000
15 ,22 ,20 ,0.08881 ,10.000 ,0.10000
15 ,22 ,21 ,0.03172 ,10.000 ,0.10000
15 ,22 ,22 ,0.01269 ,10.000 ,0.10000
15 ,23 ,14 ,0.01903 ,10.000 ,0.10000
15 ,23 ,15 ,0.02537 ,10.000 ,0.10000
15 ,23 ,16 ,0.05709 ,10.000 ,0.10000
15 ,23 ,17 ,0.04440 ,10.000 ,0.10000
15 ,23 ,18 ,0.10150 ,10.000 ,0.10000
15 ,23 ,19 ,0.13321 ,10.000 ,0.10000
15 ,23 ,20 ,0.08246 ,10.000 ,0.10000
15 ,23 ,21 ,0.15859 ,10.000 ,0.10000
15 ,23 ,22 ,0.13321 ,10.000 ,0.10000
15 ,24 ,14 ,0.01269 ,10.000 ,0.10000
15 ,24 ,15 ,0.04440 ,10.000 ,0.10000
15 ,24 ,16 ,0.08246 ,10.000 ,0.10000
15 ,24 ,17 ,0.08881 ,10.000 ,0.10000
15 ,24 ,18 ,0.08881 ,10.000 ,0.10000
15 ,24 ,19 ,0.12053 ,10.000 ,0.10000
15 ,24 ,20 ,0.06343 ,10.000 ,0.10000
15 ,24 ,21 ,0.12053 ,10.000 ,0.10000
15 ,24 ,22 ,0.14590 ,10.000 ,0.10000
15 ,24 ,23 ,0.01903 ,10.000 ,0.10000
15 ,25 ,14 ,0.02537 ,10.000 ,0.10000
15 ,25 ,15 ,0.06343 ,10.000 ,0.10000
15 ,25 ,16 ,0.08881 ,10.000 ,0.10000
15 ,25 ,17 ,0.13956 ,10.000 ,0.10000
15 ,25 ,18 ,0.13956 ,10.000 ,0.10000
15 ,25 ,19 ,0.12687 ,10.000 ,0.10000
15 ,25 ,20 ,0.06978 ,10.000 ,0.10000
15 ,25 ,21 ,0.06978 ,10.000 ,0.10000
15 ,25 ,22 ,0.10784 ,10.000 ,0.10000
15 ,25 ,23 ,0.08881 ,10.000 ,0.10000
15 ,25 ,24 ,0.09515 ,10.000 ,0.10000
15 ,25 ,25 ,0.10784 ,10.000 ,0.10000
15 ,25 ,26 ,0.08881 ,10.000 ,0.10000
15 ,25 ,27 ,0.01903 ,10.000 ,0.10000
15 ,26 ,14 ,0.02537 ,10.000 ,0.10000
15 ,26 ,15 ,0.06343 ,10.000 ,0.10000
15 ,26 ,16 ,0.08246 ,10.000 ,0.10000
15 ,26 ,17 ,0.12053 ,10.000 ,0.10000
15 ,26 ,18 ,0.04440 ,10.000 ,0.10000
15 ,26 ,19 ,0.01903 ,10.000 ,0.10000
15 ,26 ,20 ,0.03172 ,10.000 ,0.10000
15 ,26 ,22 ,0.03806 ,10.000 ,0.10000
15 ,26 ,23 ,0.02537 ,10.000 ,0.10000
15 ,27 ,14 ,0.01269 ,10.000 ,0.10000
15 ,27 ,15 ,0.01269 ,10.000 ,0.10000
15 ,27 ,16 ,0.09515 ,10.000 ,0.10000
15 ,27 ,17 ,0.09515 ,10.000 ,0.10000
15 ,27 ,18 ,0.01903 ,10.000 ,0.10000
15 ,27 ,19 ,0.01903 ,10.000 ,0.10000
15 ,28 ,15 ,0.02537 ,10.000 ,0.10000
15 ,28 ,16 ,0.05075 ,10.000 ,0.10000
15 ,28 ,17 ,0.07612 ,10.000 ,0.10000
15 ,28 ,18 ,0.09515 ,10.000 ,0.10000
15 ,28 ,19 ,0.06978 ,10.000 ,0.10000
15 ,28 ,20 ,0.05075 ,10.000 ,0.10000
15 ,29 ,14 ,0.02537 ,10.000 ,0.10000
15 ,29 ,15 ,0.07612 ,10.000 ,0.10000
15 ,29 ,16 ,0.11418 ,10.000 ,0.10000
15 ,29 ,17 ,0.13321 ,10.000 ,0.10000
15 ,29 ,18 ,0.01269 ,10.000 ,0.10000
15 ,30 ,15 ,0.01903 ,10.000 ,0.10000
15 ,30 ,16 ,0.04440 ,10.000 ,0.10000
15 ,30 ,17 ,0.06343 ,10.000 ,0.10000
15 ,30 ,18 ,0.05709 ,10.000 ,0.10000
15 ,30 ,19 ,0.01903 ,10.000 ,0.10000
16 ,19 ,14 ,0.03806 ,10.000 ,0.10000
16 ,20 ,14 ,0.01903 ,10.000 ,0.10000
16 ,20 ,15 ,0.05709 ,10.000 ,0.10000
16 ,21 ,14 ,0.03172 ,10.000 ,0.10000
16 ,21 ,15 ,0.04440 ,10.000 ,0.10000
16 ,22 ,14 ,0.01269 ,10.000 ,0.10000
16 ,22 ,15 ,0.01269 ,10.000 ,0.10000
16 ,22 ,16 ,0.01269 ,10.000 ,0.10000
16 ,22 ,17 ,0.01269 ,10.000 ,0.10000
16 ,22 ,18 ,0.06343 ,10.000 ,0.10000
16 ,22 ,19 ,0.08246 ,10.000 ,0.10000
16 ,22 ,20 ,0.10784 ,10.000 ,0.10000
16 ,22 ,21 ,0.05075 ,10.000 ,0.10000
16 ,23 ,15 ,0.01903 ,10.000 ,0.10000
16 ,23 ,16 ,0.01269 ,10.000 ,0.10000
16 ,23 ,17 ,0.02537 ,10.000 ,0.10000
16 ,23 ,18 ,0.08881 ,10.000 ,0.10000
16 ,23 ,19 ,0.05709 ,10.000 ,0.10000
16 ,23 ,20 ,0.02537 ,10.000 ,0.10000
16 ,23 ,21 ,0.07612 ,10.000 ,0.10000
16 ,23 ,22 ,0.16493 ,10.000 ,0.10000
16 ,23 ,23 ,0.01903 ,10.000 ,0.10000
16 ,24 ,14 ,0.01269 ,10.000 ,0.10000
16 ,24 ,15 ,0.03172 ,10.000 ,0.10000
16 ,24 ,16 ,0.02537 ,10.000 ,0.10000
16 ,24 ,17 ,0.03806 ,10.000 ,0.10000
16 ,24 ,18 ,0.04440 ,10.000 ,0.10000
16 ,24 ,19 ,0.05709 ,10.000 ,0.10000
16 ,24 ,20 ,0.03806 ,10.000 ,0.10000
16 ,24 ,21 ,0.06343 ,10.000 ,0.10000
16 ,24 ,22 ,0.14590 ,10.000 ,0.10000
16 ,24 ,23 ,0.07612 ,10.000 ,0.10000
16 ,25 ,14 ,0.01269 ,10.000 ,0.10000
16 ,25 ,15 ,0.05075 ,10.000 ,0.10000
16 ,25 ,16 ,0.08881 ,10.000 ,0.10000
16 ,25 ,17 ,0.09515 ,10.000 ,0.10000
16 ,25 ,18 ,0.10784 ,10.000 ,0.10000
16 ,25 ,19 ,0.09515 ,10.000 ,0.10000
16 ,25 ,20 ,0.05709 ,10.000 ,0.10000
16 ,25 ,21 ,0.06343 ,10.000 ,0.10000
16 ,25 ,22 ,0.08246 ,10.000 ,0.10000
16 ,25 ,23 ,0.08881 ,10.000 ,0.10000
16 ,25 ,24 ,0.06978 ,10.000 ,0.10000
16 ,25 ,25 ,0.08246 ,10.000 ,0.10000
16 ,25 ,26 ,0.12053 ,10.000 ,0.10000
16 ,25 ,27 ,0.06343 ,10.000 ,0.10000
16 ,25 ,28 ,0.01903 ,10.000 ,0.10000
16 ,26 ,14 ,0.01269 ,10.000 ,0.10000
16 ,26 ,15 ,0.05709 ,10.000 ,0.10000
16 ,26 ,16 ,0.05709 ,10.000 ,0.10000
16 ,26 ,17 ,0.11418 ,10.000 ,0.10000
16 ,26 ,18 ,0.05075 ,10.000 ,0.10000
16 ,26 ,19 ,0.02537 ,10.000 ,0.10000
16 ,26 ,20 ,0.02537 ,10.000 ,0.10000
16 ,26 ,21 ,0.04440 ,10.000 ,0.10000
16 ,26 ,22 ,0.04440 ,10.000 ,0.10000
16 ,26 ,23 ,0.03172 ,10.000 ,0.10000
16 ,27 ,14 ,0.01269 ,10.000 ,0.10000
16 ,27 ,15 ,0.00634 ,10.000 ,0.10000
16 ,27 ,16 ,0.03172 ,10.000 ,0.10000
16 ,27 ,17 ,0.07612 ,10.000 ,0.10000
16 ,27 ,18 ,0.03172 ,10.000 ,0.10000
16 ,27 ,19 ,0.04440 ,10.000 ,0.10000
16 ,28 ,14 ,0.02537 ,10.000 ,0.10000
16 ,28 ,15 ,0.02537 ,10.000 ,0.10000
16 ,28 ,16 ,0.05709 ,10.000 ,0.10000
16 ,28 ,17 ,0.08881 ,10.000 ,0.10000
16 ,28 ,18 ,0.11418 ,10.000 ,0.10000
16 ,28 ,19 ,0.08246 ,10.000 ,0.10000
16 ,28 ,20 ,0.07612 ,10.000 ,0.10000
16 ,29 ,14 ,0.01269 ,10.000 ,0.10000
16 ,29 ,15 ,0.07612 ,10.000 ,0.10000
16 ,29 ,16 ,0.10784 ,10.000 ,0.10000
16 ,29 ,17 ,0.14590 ,10.000 ,0.10000
16 ,29 ,18 ,0.05075 ,10.000 ,0.10000
16 ,29 ,19 ,0.01269 ,10.000 ,0.10000
16 ,30 ,14 ,0.00634 ,10.000 ,0.10000
16 ,30 ,15 ,0.03806 ,10.000 ,0.10000
16 ,30 ,16 ,0.08246 ,10.000 ,0.10000
16 ,30 ,17 ,0.10784 ,10.000 ,0.10000
16 ,30 ,18 ,0.10784 ,10.000 ,0.10000
16 ,30 ,19 ,0.05709 ,10.000 ,0.10000
16 ,30 ,20 ,0.01903 ,10.000 ,0.10000
17 ,19 ,14 ,0.02537 ,10.000 ,0.10000
17 ,20 ,14 ,0.02537 ,10.000 ,0.10000
17 ,20 ,15 ,0.06343 ,10.000 ,0.10000
17 ,21 ,14 ,0.02537 ,10.000 ,0.10000
17 ,21 ,15 ,0.04440 ,10.000 ,0.10000
17 ,22 ,14 ,0.01269 ,10.000 ,0.10000
17 ,22 ,15 ,0.00634 ,10.000 ,0.10000
17 ,22 ,17 ,0.01269 ,10.000 ,0.10000
17 ,22 ,18 ,0.03806 ,10.000 ,0.10000
17 ,22 ,19 ,0.03806 ,10.000 ,0.10000
17 ,22 ,20 ,0.08881 ,10.000 ,0.10000
17 ,22 ,21 ,0.05075 ,10.000 ,0.10000
17 ,23 ,15 ,0.01269 ,10.000 ,0.10000
17 ,23 ,17 ,0.01269 ,10.000 ,0.10000
17 ,23 ,18 ,0.02537 ,10.000 ,0.10000
17 ,23 ,19 ,0.01269 ,10.000 ,0.10000
17 ,23 ,20 ,0.01269 ,10.000 ,0.10000
17 ,23 ,21 ,0.03172 ,10.000 ,0.10000
17 ,23 ,22 ,0.13956 ,10.000 ,0.10000
17 ,23 ,23 ,0.02537 ,10.000 ,0.10000
17 ,24 ,14 ,0.01269 ,10.000 ,0.10000
17 ,24 ,15 ,0.01269 ,10.000 ,0.10000
17 ,24 ,16 ,0.01269 ,10.000 ,0.10000
17 ,24 ,17 ,0.01269 ,10.000 ,0.10000
17 ,24 ,18 ,0.01903 ,10.000 ,0.10000
17 ,24 ,19 ,0.02537 ,10.000 ,0.10000
17 ,24 ,20 ,0.01269 ,10.000 ,0.10000
17 ,24 ,21 ,0.01269 ,10.000 ,0.10000
17 ,24 ,22 ,0.10784 ,10.000 ,0.10000
17 ,24 ,23 ,0.13321 ,10.000 ,0.10000
17 ,24 ,24 ,0.02537 ,10.000 ,0.10000
17 ,25 ,14 ,0.01269 ,10.000 ,0.10000
17 ,25 ,15 ,0.03172 ,10.000 ,0.10000
17 ,25 ,16 ,0.06343 ,10.000 ,0.10000
17 ,25 ,17 ,0.01903 ,10.000 ,0.10000
17 ,25 ,18 ,0.11418 ,10.000 ,0.10000
17 ,25 ,19 ,0.06343 ,10.000 ,0.10000
17 ,25 ,20 ,0.03172 ,10.000 ,0.10000
